Customer_ID,Store_ID,Transaction_Amount,Basket_Size,Visit_Day,Customer_Age
5824,S002,66.64,7,Sat,65
5825,S001,52.77,3,Thu,35
5826,S004,106.32,4,Tue,58
5827,S002,84.93,3,Tue,40
5828,S004,44.46,7,Sun,23
5829,S003,108.62,6,Wed,58
5830,S002,93.9,4,Tue,40
5831,S004,90.85,5,Thu,63
5832,S001,72.48,10,Wed,43
5833,S004,68.17,4,Tue,55
5834,S004,97.3,5,Mon,50
5835,S004,90.26,3,Fri,54
5836,S002,89.37,7,Mon,21
5837,S003,116.22,4,Fri,29
5838,S004,52.15,2,Sat,37
5839,S002,61.56,8,Thu,44
5840,S002,83.48,3,Sun,58
5841,S003,69.65,6,Wed,39
5842,S003,72.6,1,Fri,57
5843,S004,97.24,6,Mon,32
5844,S004,79.09,5,Thu,43
5845,S002,71.52,4,Mon,21
5846,S003,61.2,3,Wed,40
5847,S001,84.79,1,Thu,47
5848,S002,86.86,9,Wed,58
5849,S004,61.21,4,Wed,49
5850,S003,59.15,7,Thu,36
5851,S002,48.82,3,Mon,27
5852,S001,88.2,6,Tue,55
5853,S001,98.18,2,Tue,48
5854,S003,62.06,4,Mon,43
5855,S002,57.94,6,Sun,57
5856,S001,80.06,4,Wed,69
5857,S001,50.3,1,Sat,34
5858,S002,65.6,6,Sun,30
5859,S004,87.76,4,Mon,33
5860,S001,76.29,2,Fri,43
5861,S001,100.33,3,Mon,21
5862,S001,74.93,4,Fri,46
5863,S001,66.47,5,Tue,23
5864,S001,114.12,2,Sun,52
5865,S003,81.74,5,Wed,20
5866,S004,78.88,7,Fri,34
5867,S001,80.95,7,Sat,57
5868,S001,70.1,4,Sun,57
5869,S002,51.56,6,Wed,50
5870,S002,75.04,10,Fri,65
5871,S003,63.64,2,Tue,42
5872,S003,74.83,5,Mon,29
5873,S004,70.15,5,Wed,63
5874,S004,83.16,5,Sun,21
5875,S001,66.95,3,Tue,69
5876,S002,41.66,4,Thu,33
5877,S004,97.15,5,Sat,69
5878,S001,98.49,2,Sun,53
5879,S002,91.74,5,Sun,18
5880,S003,50.9,6,Sat,66
5881,S001,92.98,8,Sat,59
5882,S001,85.14,4,Thu,42
5883,S003,100.3,7,Thu,64
5884,S002,85.96,5,Sat,34
5885,S003,62.79,9,Wed,47
5886,S001,60.35,4,Thu,36
5887,S004,59.79,10,Sun,48
5888,S002,122.05,5,Tue,61
5889,S001,81.46,5,Tue,36
5890,S003,73.05,8,Tue,42
5891,S002,84.82,5,Mon,43
5892,S001,67.02,8,Sat,58
5893,S002,106.72,2,Mon,69
5894,S004,92.11,7,Sun,58
5895,S004,71.76,5,Wed,36
5896,S004,105.72,4,Mon,41
5897,S002,74.63,2,Sun,24
5898,S004,84.07,4,Thu,38
5899,S002,85.09,6,Fri,41
5900,S002,69.6,8,Thu,24
5901,S003,90.66,2,Fri,34
5902,S001,74.38,3,Tue,18
5903,S004,44.29,7,Fri,26
5904,S001,78.48,2,Mon,31
5905,S001,63.58,7,Wed,55
5906,S003,50.93,4,Mon,30
5907,S004,95.27,3,Fri,44
5908,S001,55.15,3,Tue,51
5909,S002,87.39,3,Sat,19
5910,S001,64.98,17,Tue,57
5911,S002,73.1,8,Sat,51
5912,S002,85.42,5,Thu,60
5913,S002,104.81,6,Thu,47
5914,S003,74.32,3,Mon,35
5915,S004,60.14,4,Tue,35
5916,S001,72.98,4,Sun,20
5917,S003,102.61,6,Wed,36
5918,S004,129.35,7,Wed,30
5919,S002,41.67,1,Tue,59
5920,S004,62.21,6,Sun,35
5921,S001,79.42,4,Tue,62
5922,S003,42.77,0,Sat,55
5923,S003,29.17,5,Tue,20
5924,S002,71.73,4,Mon,39
5925,S002,64.83,3,Wed,67
5926,S002,101.53,7,Sun,32
5927,S001,60.65,2,Mon,66
5928,S004,61.45,5,Fri,27
5929,S003,67.1,0,Sun,25
5930,S002,102.99,4,Thu,53
5931,S003,83.27,4,Fri,68
5932,S002,93.67,5,Tue,61
5933,S004,92.99,5,Mon,45
5934,S003,79.1,3,Thu,23
5935,S004,69.2,4,Thu,57
5936,S002,45.26,4,Sat,23
5937,S003,74.55,4,Fri,23
5938,S001,62.8,8,Fri,22
5939,S001,73.04,4,Mon,27
5940,S001,103.49,9,Sat,43
5941,S004,44.07,3,Sat,50
5942,S004,67.01,6,Sun,37
5943,S002,99.52,5,Fri,67
5944,S002,77.5,6,Wed,47
5945,S003,38.96,8,Wed,59
5946,S003,83.46,5,Thu,57
5947,S004,69.34,2,Sat,58
5948,S001,79.17,10,Tue,27
5949,S002,37.72,2,Sun,47
5950,S002,80.59,0,Mon,54
5951,S004,92.83,2,Thu,36
5952,S004,84.53,4,Mon,21
5953,S002,97.34,3,Wed,66
5954,S004,58.8,7,Mon,58
5955,S002,88.84,4,Tue,41
5956,S001,63.98,5,Sat,56
5957,S002,71.58,4,Fri,32
5958,S002,89.49,3,Mon,38
5959,S001,71.27,1,Tue,41
5960,S001,58.99,5,Sat,66
5961,S003,78.47,4,Sat,35
5962,S001,28.34,4,Tue,41
5963,S004,96.46,3,Sun,57
5964,S003,74.89,5,Tue,26
5965,S001,61.19,2,Thu,68
5966,S001,78.9,5,Fri,23
5967,S002,98.05,0,Mon,68
5968,S002,87.56,6,Tue,48
5969,S004,66.66,8,Mon,32
5970,S001,65.03,2,Wed,35
5971,S002,66.17,7,Mon,50
5972,S004,84.52,6,Mon,24
5973,S003,55.01,5,Sat,48
5974,S001,73.89,5,Sat,31
5975,S003,57.19,8,Mon,66
5976,S001,105.3,7,Tue,63
5977,S001,66.98,5,Thu,61
5978,S001,64.79,4,Sat,56
5979,S001,67.84,2,Sun,46
5980,S001,57.25,5,Fri,32
5981,S004,72.48,6,Thu,51
5982,S002,99.2,3,Fri,25
5983,S003,81.33,9,Wed,18
5984,S001,77.35,8,Wed,47
5985,S002,54.02,4,Fri,60
5986,S001,91.01,2,Sat,31
5987,S001,91.39,7,Thu,31
5988,S003,46.53,4,Sat,33
5989,S001,76.06,5,Fri,55
5990,S004,91.84,3,Tue,30
5991,S003,27.38,6,Mon,35
5992,S004,81.25,6,Thu,44
5993,S001,115.63,3,Sun,59
5994,S002,72.33,2,Thu,59
5995,S004,94.13,7,Thu,69
5996,S001,81.21,4,Fri,26
5997,S004,74.44,7,Mon,20
5998,S002,78.4,2,Sun,28
5999,S002,62.13,6,Mon,66
6000,S002,104.37,4,Sat,51
6001,S002,91.45,4,Tue,64
6002,S001,85.51,4,Thu,33
6003,S001,56.17,2,Sat,52
6004,S002,80.0,7,Fri,45
6005,S004,46.39,6,Wed,38
6006,S002,83.84,1,Thu,67
6007,S003,48.22,5,Mon,36
6008,S001,31.42,8,Thu,55
6009,S003,61.87,3,Mon,68
6010,S004,108.81,3,Thu,31
6011,S002,54.35,6,Wed,59
6012,S003,75.21,2,Wed,52
6013,S003,66.47,3,Wed,34
6014,S002,78.55,2,Sun,26
6015,S003,97.03,4,Mon,64
6016,S003,49.99,4,Sun,54
6017,S001,114.92,9,Sat,67
6018,S002,59.9,5,Sat,27
6019,S001,66.01,2,Mon,35
6020,S001,72.48,4,Sat,41
6021,S002,56.66,5,Sun,18
6022,S003,64.23,5,Thu,27
6023,S002,83.11,4,Fri,45
6024,S002,41.21,2,Wed,66
6025,S002,52.97,4,Thu,48
6026,S002,81.05,8,Sun,21
6027,S003,106.89,7,Sat,39
6028,S001,46.82,3,Sun,49
6029,S003,128.22,3,Fri,58
6030,S004,97.14,2,Fri,52
6031,S001,79.78,3,Fri,27
6032,S002,84.15,6,Sat,29
6033,S003,71.39,3,Sun,42
6034,S002,36.8,10,Thu,46
6035,S002,68.97,6,Sun,30
6036,S002,63.09,2,Sun,36
6037,S003,78.37,6,Fri,67
6038,S004,82.63,7,Tue,30
6039,S002,74.61,6,Wed,44
6040,S001,77.34,2,Fri,40
6041,S004,85.76,4,Thu,45
6042,S002,75.6,6,Thu,52
6043,S003,59.83,5,Tue,62
6044,S004,119.1,7,Thu,20
6045,S003,90.29,2,Mon,28
6046,S002,103.25,8,Fri,48
6047,S001,62.0,4,Wed,65
6048,S002,90.69,5,Mon,57
6049,S003,87.94,8,Tue,43
6050,S002,77.74,8,Sat,39
6051,S002,117.9,1,Sun,25
6052,S004,65.64,3,Thu,33
6053,S003,67.62,2,Sat,63
6054,S004,58.39,5,Sun,67
6055,S003,84.66,2,Thu,18
6056,S003,66.48,4,Wed,36
6057,S003,115.07,9,Wed,47
6058,S004,92.82,1,Tue,37
6059,S004,65.84,8,Mon,22
6060,S004,65.67,6,Thu,66
6061,S001,86.31,3,Sun,42
6062,S002,70.79,6,Sat,24
6063,S003,76.31,5,Fri,64
6064,S003,53.87,2,Fri,18
6065,S002,91.78,7,Mon,43
6066,S001,56.71,3,Fri,42
6067,S003,14.85,4,Sat,26
6068,S003,92.27,9,Thu,25
6069,S004,68.67,4,Thu,58
6070,S001,101.36,8,Wed,28
6071,S004,90.54,2,Mon,40
6072,S001,67.54,4,Sat,34
6073,S003,55.05,8,Fri,54
6074,S004,101.03,4,Mon,63
6075,S003,86.62,1,Sun,27
6076,S003,71.02,3,Wed,56
6077,S004,84.23,6,Sun,44
6078,S002,108.78,3,Wed,49
6079,S003,56.05,6,Sat,69
6080,S001,53.86,7,Thu,24
6081,S001,87.65,9,Thu,49
6082,S001,70.59,6,Fri,56
6083,S003,98.99,5,Mon,27
6084,S003,79.56,5,Mon,26
6085,S004,90.3,1,Mon,38
6086,S001,62.49,5,Sun,38
6087,S002,75.25,5,Fri,25
6088,S004,72.52,1,Wed,53
6089,S003,67.88,4,Wed,23
6090,S004,85.9,3,Mon,18
6091,S001,100.8,7,Fri,61
6092,S002,72.16,6,Wed,58
6093,S001,74.52,2,Tue,21
6094,S003,123.33,2,Thu,35
6095,S002,81.26,6,Tue,21
6096,S002,100.17,5,Mon,37
6097,S003,74.63,6,Fri,49
6098,S004,69.19,5,Wed,28
6099,S003,97.53,3,Fri,67
6100,S003,72.46,8,Sun,55
6101,S004,61.02,7,Tue,52
6102,S002,83.7,5,Sat,51
6103,S001,55.14,7,Thu,45
6104,S001,73.53,6,Tue,28
6105,S001,74.81,7,Sat,50
6106,S003,87.16,6,Tue,55
6107,S003,45.75,7,Mon,51
6108,S001,82.47,3,Fri,31
6109,S003,69.97,8,Sat,31
6110,S004,63.9,3,Wed,29
6111,S003,80.41,7,Sat,58
6112,S001,92.68,2,Tue,68
6113,S001,93.96,5,Sat,26
6114,S003,39.54,2,Sat,37
6115,S002,68.2,6,Sun,19
6116,S003,96.6,2,Fri,34
6117,S002,83.15,4,Sun,41
6118,S004,97.18,4,Tue,65
6119,S004,64.82,2,Fri,43
6120,S002,75.31,2,Tue,69
6121,S002,91.16,9,Sat,28
6122,S002,77.89,7,Fri,20
6123,S002,84.68,2,Tue,67
6124,S004,83.01,6,Fri,46
6125,S004,37.85,6,Mon,67
6126,S003,76.67,6,Sun,30
6127,S001,77.12,6,Mon,54
6128,S002,90.9,10,Mon,48
6129,S002,75.75,4,Wed,67
6130,S002,74.62,7,Tue,21
6131,S003,86.42,4,Fri,26
6132,S001,61.5,8,Sun,21
6133,S002,87.95,5,Fri,56
6134,S002,63.44,5,Fri,59
6135,S003,86.54,8,Mon,32
6136,S002,122.63,4,Fri,43
6137,S001,57.23,5,Fri,54
6138,S001,74.26,1,Sun,64
6139,S002,43.36,5,Fri,52
6140,S003,64.19,6,Sun,40
6141,S001,93.45,6,Sat,33
6142,S003,92.54,4,Mon,36
6143,S001,108.65,6,Sun,60
6144,S004,84.28,3,Wed,43
6145,S001,86.09,2,Tue,30
6146,S002,60.05,6,Sat,47
6147,S001,72.84,2,Fri,51
6148,S002,63.53,2,Sun,69
6149,S001,51.13,7,Thu,51
6150,S001,79.39,3,Wed,39
6151,S001,72.35,5,Sun,51
6152,S002,75.59,4,Mon,21
6153,S004,60.59,5,Sun,20
6154,S001,76.46,6,Wed,63
6155,S004,46.12,8,Thu,26
6156,S001,97.15,3,Thu,36
6157,S003,40.24,8,Fri,56
6158,S003,68.75,5,Tue,47
6159,S001,85.25,6,Sat,53
6160,S002,76.04,5,Sun,21
6161,S003,41.5,3,Thu,34
6162,S002,65.86,12,Sun,37
6163,S001,46.19,8,Fri,26
6164,S003,81.56,4,Mon,27
6165,S004,30.84,5,Tue,47
6166,S002,69.14,1,Mon,24
6167,S002,105.5,3,Fri,33
6168,S003,60.13,3,Mon,25
6169,S001,77.47,2,Thu,47
6170,S001,55.88,6,Wed,35
6171,S004,59.34,6,Fri,39
6172,S003,52.34,9,Wed,45
6173,S002,117.2,7,Sat,36
6174,S003,103.39,5,Mon,29
6175,S004,89.94,4,Sat,62
6176,S003,72.87,5,Mon,33
6177,S003,35.75,8,Mon,53
6178,S004,58.32,4,Mon,26
6179,S001,114.88,7,Sat,30
6180,S001,61.67,6,Mon,44
6181,S002,94.53,4,Sun,54
6182,S003,58.94,5,Fri,56
6183,S004,95.07,6,Fri,45
6184,S004,83.77,4,Wed,69
6185,S003,98.86,6,Fri,34
6186,S003,69.66,8,Fri,31
6187,S004,108.08,2,Tue,55
6188,S004,74.4,7,Wed,34
6189,S003,109.81,10,Sun,66
6190,S001,98.95,3,Sat,65
6191,S001,69.54,8,Thu,20
6192,S002,66.7,6,Wed,56
6193,S002,56.6,8,Sat,21
6194,S004,94.43,5,Sat,27
6195,S003,79.99,7,Mon,26
6196,S002,114.72,5,Thu,35
6197,S003,82.26,5,Tue,37
6198,S001,95.99,6,Sat,23
6199,S001,39.27,8,Tue,26
6200,S001,84.92,4,Tue,21
6201,S002,64.49,7,Fri,26
6202,S003,99.16,5,Mon,58
6203,S002,89.33,11,Sun,20
6204,S004,72.54,4,Mon,40
6205,S003,85.95,6,Wed,48
6206,S004,51.05,6,Sat,45
6207,S002,66.87,1,Sat,35
6208,S001,78.42,3,Sun,25
6209,S002,64.95,3,Fri,41
6210,S001,114.63,4,Mon,37
6211,S003,104.89,7,Thu,53
6212,S001,101.97,6,Tue,64
6213,S002,77.6,5,Sat,40
6214,S003,120.2,3,Sun,23
6215,S002,96.22,4,Tue,53
6216,S004,88.66,2,Thu,54
6217,S002,71.06,7,Sun,28
6218,S002,73.12,3,Wed,46
6219,S001,71.07,9,Fri,32
6220,S003,74.71,11,Sun,68
6221,S002,65.05,1,Wed,26
6222,S004,104.24,3,Mon,37
6223,S001,64.27,5,Sun,18
6224,S002,71.38,6,Mon,40
6225,S003,75.09,5,Sat,40
6226,S001,86.38,5,Mon,55
6227,S002,90.17,5,Thu,45
6228,S002,79.09,6,Fri,60
6229,S001,69.54,4,Wed,51
6230,S003,96.77,2,Fri,47
6231,S004,51.97,5,Tue,19
6232,S003,76.33,7,Wed,36
6233,S004,43.24,4,Thu,62
6234,S003,91.24,3,Sat,19
6235,S001,73.95,7,Mon,35
6236,S004,76.46,2,Sun,66
6237,S001,74.81,3,Fri,61
6238,S002,71.45,4,Thu,44
6239,S001,91.03,9,Sun,43
6240,S004,108.59,10,Fri,24
6241,S002,69.47,3,Wed,49
6242,S004,64.55,6,Sun,46
6243,S004,84.3,3,Wed,20
6244,S001,95.13,5,Fri,27
6245,S003,54.52,10,Wed,45
6246,S003,68.66,0,Mon,63
6247,S001,118.18,9,Fri,61
6248,S001,78.59,6,Mon,45
6249,S003,80.95,6,Thu,21
6250,S003,39.39,9,Sun,34
6251,S001,79.73,2,Fri,23
6252,S003,86.68,5,Thu,18
6253,S001,92.38,3,Sun,68
6254,S001,71.76,6,Sun,28
6255,S001,38.5,7,Thu,43
6256,S001,96.05,5,Wed,45
6257,S001,60.27,3,Sat,34
6258,S001,79.46,9,Tue,21
6259,S002,70.75,2,Thu,29
6260,S001,97.45,5,Thu,43
6261,S001,64.49,7,Thu,33
6262,S002,91.86,7,Thu,55
6263,S003,65.9,4,Wed,68
6264,S001,79.28,4,Fri,51
6265,S001,67.94,9,Sun,39
6266,S002,66.99,7,Thu,20
6267,S003,67.82,5,Sat,55
6268,S001,85.69,5,Tue,66
6269,S001,96.39,5,Wed,52
6270,S004,82.25,3,Mon,63
6271,S002,62.64,7,Sun,53
6272,S003,89.41,3,Thu,34
6273,S003,122.13,7,Mon,27
6274,S003,90.76,5,Fri,50
6275,S004,72.79,4,Thu,45
6276,S003,72.96,6,Sun,30
6277,S002,94.86,3,Thu,27
6278,S002,91.83,7,Fri,57
6279,S001,70.78,9,Thu,28
6280,S001,76.19,8,Thu,48
6281,S002,78.43,2,Thu,27
6282,S003,94.47,8,Wed,60
6283,S001,69.93,4,Tue,50
6284,S001,64.82,5,Wed,32
6285,S003,79.18,5,Mon,66
6286,S001,67.1,3,Mon,54
6287,S002,88.47,9,Mon,50
6288,S004,111.99,4,Sat,57
6289,S004,85.81,3,Tue,39
6290,S002,118.33,3,Sun,64
6291,S001,66.97,2,Thu,28
6292,S002,53.99,2,Fri,69
6293,S001,64.18,7,Sun,25
6294,S001,72.45,8,Sun,55
6295,S002,57.69,6,Thu,41
6296,S002,60.12,5,Thu,63
6297,S002,109.4,10,Sun,19
6298,S004,67.94,5,Tue,20
6299,S004,101.73,10,Thu,63
6300,S001,62.29,6,Sun,43
6301,S002,96.5,3,Sun,57
6302,S003,78.11,8,Thu,66
6303,S001,92.0,11,Sat,18
6304,S001,80.76,5,Mon,56
6305,S004,102.66,6,Wed,44
6306,S003,96.74,8,Mon,29
6307,S003,36.71,9,Tue,52
6308,S004,62.11,3,Tue,39
6309,S001,62.05,3,Mon,19
6310,S004,86.73,3,Wed,53
6311,S003,72.34,10,Sun,60
6312,S004,81.71,1,Sat,29
6313,S002,53.73,4,Mon,49
6314,S002,98.25,2,Wed,35
6315,S001,70.82,5,Mon,44
6316,S001,94.93,10,Thu,66
6317,S004,84.42,4,Wed,34
6318,S002,59.22,5,Sat,30
6319,S001,56.99,5,Sat,37
6320,S002,43.99,6,Thu,28
6321,S004,51.23,4,Sat,32
6322,S003,75.93,1,Fri,27
6323,S003,70.11,8,Thu,25
6324,S003,81.48,3,Sat,63
6325,S001,86.63,2,Sun,26
6326,S003,74.77,5,Sat,45
6327,S002,113.01,6,Wed,69
6328,S004,105.19,14,Thu,50
6329,S002,96.25,5,Fri,27
6330,S002,21.4,5,Sun,69
6331,S004,45.14,4,Wed,64
6332,S004,130.01,8,Thu,36
6333,S002,106.47,8,Tue,45
6334,S002,77.39,6,Fri,22
6335,S004,80.46,1,Sun,26
6336,S003,62.27,5,Wed,51
6337,S002,41.55,8,Sat,50
6338,S004,61.51,4,Wed,64
6339,S003,96.16,5,Thu,54
6340,S004,41.68,7,Mon,68
6341,S002,95.55,4,Thu,24
6342,S001,91.42,7,Tue,35
6343,S003,68.44,3,Tue,27
6344,S001,63.78,2,Fri,67
6345,S003,58.04,9,Sat,20
6346,S003,50.44,5,Fri,62
6347,S001,61.4,5,Mon,40
6348,S002,93.68,4,Sun,18
6349,S002,73.29,9,Fri,31
6350,S002,62.85,3,Mon,19
6351,S004,63.6,3,Fri,63
6352,S002,98.11,2,Fri,26
6353,S004,41.24,3,Thu,64
6354,S003,91.66,3,Sat,35
6355,S002,105.15,6,Wed,32
6356,S003,113.09,3,Tue,33
6357,S003,103.36,6,Mon,68
6358,S004,88.41,8,Sun,67
6359,S003,70.69,6,Fri,38
6360,S001,71.03,5,Wed,54
6361,S001,92.27,3,Sat,61
6362,S002,70.63,5,Sun,27
6363,S004,60.48,4,Wed,56
6364,S003,92.49,3,Wed,52
6365,S002,96.74,5,Fri,54
6366,S004,54.58,3,Mon,25
6367,S001,65.03,4,Thu,42
6368,S004,76.1,5,Sat,48
6369,S001,78.66,3,Fri,36
6370,S004,91.25,5,Thu,68
6371,S004,91.32,7,Wed,62
6372,S001,57.86,8,Thu,59
6373,S003,71.29,6,Sun,34
6374,S001,94.59,7,Mon,38
6375,S004,39.3,3,Wed,62
6376,S001,66.43,3,Wed,21
6377,S002,99.61,7,Wed,46
6378,S002,95.39,8,Tue,35
6379,S002,78.91,8,Tue,56
6380,S002,55.78,2,Sun,36
6381,S001,76.17,8,Fri,26
6382,S001,86.96,7,Mon,20
6383,S003,52.79,4,Tue,22
6384,S001,54.24,7,Mon,53
6385,S002,40.96,6,Wed,59
6386,S003,79.74,4,Tue,60
6387,S003,102.24,6,Wed,46
6388,S004,77.62,7,Sun,22
6389,S001,105.85,3,Sun,25
6390,S001,76.04,1,Mon,31
6391,S003,81.59,6,Mon,65
6392,S004,68.1,6,Tue,31
6393,S003,76.17,3,Mon,52
6394,S003,80.05,5,Mon,43
6395,S001,78.48,6,Sun,28
6396,S002,75.67,5,Thu,37
6397,S004,88.99,4,Sat,66
6398,S003,105.21,3,Sat,53
6399,S001,65.99,3,Thu,50
6400,S004,66.27,5,Wed,69
6401,S003,101.01,5,Wed,24
6402,S001,92.72,4,Tue,60
6403,S004,88.57,3,Tue,69
6404,S001,89.73,9,Fri,54
6405,S001,40.53,8,Fri,63
6406,S001,104.14,7,Tue,22
6407,S003,92.55,7,Fri,59
6408,S002,62.22,4,Mon,61
6409,S003,54.87,3,Sun,52
6410,S003,65.79,3,Sat,58
6411,S002,60.02,4,Wed,59
6412,S001,65.84,7,Sat,26
6413,S002,75.11,5,Sat,65
6414,S003,81.07,5,Sun,51
6415,S001,63.12,8,Thu,60
6416,S003,95.33,3,Fri,39
6417,S004,71.1,5,Fri,47
6418,S001,34.51,0,Tue,49
6419,S004,94.9,4,Wed,23
6420,S003,42.04,3,Fri,43
6421,S001,69.16,2,Tue,22
6422,S003,65.51,2,Thu,55
6423,S004,92.62,5,Wed,67
6424,S001,115.77,6,Thu,69
6425,S002,71.05,5,Fri,33
6426,S003,67.25,5,Fri,23
6427,S002,78.55,1,Tue,41
6428,S001,44.24,3,Fri,21
6429,S001,90.38,5,Thu,18
6430,S002,79.72,4,Wed,52
6431,S001,77.68,1,Sun,57
6432,S004,33.63,3,Mon,54
6433,S001,66.15,4,Sat,20
6434,S001,69.11,4,Tue,63
6435,S004,89.88,2,Fri,45
6436,S002,85.6,4,Tue,21
6437,S003,76.59,2,Sat,48
6438,S004,92.35,7,Tue,32
6439,S003,77.42,8,Mon,43
6440,S004,83.73,1,Sun,52
6441,S003,82.91,3,Mon,19
6442,S001,84.22,4,Wed,49
6443,S001,87.71,5,Thu,65
6444,S002,62.26,3,Fri,52
6445,S004,68.89,7,Sun,41
6446,S002,84.3,7,Sun,67
6447,S002,72.51,2,Mon,47
6448,S002,98.65,7,Sat,31
6449,S001,73.57,6,Mon,39
6450,S004,84.62,7,Wed,32
6451,S004,75.73,3,Thu,55
6452,S004,66.97,5,Mon,62
6453,S004,69.65,1,Tue,55
6454,S002,81.79,5,Thu,21
6455,S004,86.29,5,Mon,39
6456,S002,55.3,5,Mon,28
6457,S002,85.74,6,Sat,55
6458,S004,91.1,8,Wed,51
6459,S004,59.75,8,Thu,29
6460,S004,82.08,8,Wed,67
6461,S003,97.79,6,Fri,46
6462,S001,90.17,10,Wed,23
6463,S002,84.64,5,Sat,20
6464,S004,85.99,8,Tue,51
6465,S001,69.44,9,Tue,55
6466,S002,64.17,7,Mon,66
6467,S004,53.54,8,Fri,48
6468,S003,123.99,7,Sat,37
6469,S003,65.1,2,Mon,36
6470,S001,56.73,7,Fri,29
6471,S004,96.2,9,Sun,49
6472,S002,88.04,8,Sun,39
6473,S003,52.8,3,Thu,63
6474,S004,82.47,3,Thu,19
6475,S004,98.65,5,Mon,38
6476,S004,95.86,5,Sun,63
6477,S002,71.38,3,Sat,68
6478,S002,81.12,3,Wed,49
6479,S003,106.07,5,Thu,68
6480,S003,68.55,7,Mon,42
6481,S003,81.84,1,Mon,51
6482,S001,59.74,3,Fri,46
6483,S001,82.76,5,Sat,69
6484,S001,63.19,4,Sat,53
6485,S001,137.52,4,Sun,26
6486,S003,73.73,9,Sat,38
6487,S003,80.9,3,Tue,59
6488,S004,92.72,3,Thu,19
6489,S003,47.16,2,Mon,27
6490,S002,33.48,2,Tue,22
6491,S004,115.28,8,Thu,61
6492,S003,85.36,4,Fri,61
6493,S003,79.39,7,Fri,44
6494,S003,65.82,5,Mon,31
6495,S003,60.35,2,Thu,68
6496,S004,73.51,2,Tue,22
6497,S003,80.55,4,Thu,23
6498,S004,73.82,3,Fri,63
6499,S001,90.43,11,Thu,40
6500,S001,71.83,6,Wed,52
6501,S004,63.76,6,Wed,37
6502,S003,82.15,4,Fri,69
6503,S004,82.11,3,Mon,52
6504,S004,110.22,5,Sat,55
6505,S002,82.77,4,Fri,39
6506,S004,80.74,4,Mon,54
6507,S002,44.88,3,Sun,40
6508,S002,77.71,3,Sun,18
6509,S002,52.23,6,Sat,55
6510,S004,40.3,2,Mon,69
6511,S003,53.06,4,Mon,68
6512,S002,57.15,5,Sun,47
6513,S004,95.18,2,Sun,59
6514,S001,83.83,9,Tue,55
6515,S002,71.21,9,Wed,24
6516,S002,85.17,2,Mon,44
6517,S002,99.3,2,Sun,38
6518,S002,63.71,10,Sun,54
6519,S004,96.23,5,Fri,35
6520,S001,73.84,3,Thu,56
6521,S002,82.42,8,Wed,52
6522,S001,73.92,5,Sun,40
6523,S002,111.45,3,Thu,55
6524,S001,81.06,8,Sun,53
6525,S004,95.48,2,Sat,33
6526,S003,34.83,9,Tue,64
6527,S001,75.96,5,Thu,18
6528,S001,82.79,3,Wed,58
6529,S002,79.45,6,Mon,55
6530,S001,98.07,5,Thu,42
6531,S001,91.42,7,Tue,21
6532,S001,76.82,4,Thu,60
6533,S002,47.32,6,Sun,69
6534,S003,45.85,6,Mon,62
6535,S003,50.74,4,Fri,30
6536,S002,56.44,1,Fri,22
6537,S003,78.25,6,Sat,48
6538,S002,54.47,3,Wed,44
6539,S002,146.97,6,Sun,62
6540,S004,87.04,9,Sun,55
6541,S001,86.35,8,Wed,43
6542,S002,88.09,4,Wed,54
6543,S003,56.4,3,Wed,65
6544,S002,78.37,5,Sun,65
6545,S001,103.22,4,Sat,40
6546,S004,33.9,5,Sun,57
6547,S001,93.41,1,Sun,68
6548,S003,75.22,4,Tue,64
6549,S004,74.29,3,Mon,36
6550,S003,77.88,5,Sat,38
6551,S003,70.41,3,Tue,56
6552,S001,94.41,4,Thu,42
6553,S002,95.46,6,Sun,18
6554,S002,54.37,3,Wed,60
6555,S004,111.4,2,Mon,23
6556,S001,69.73,5,Thu,29
6557,S004,84.95,4,Tue,36
6558,S002,57.48,1,Wed,21
6559,S004,59.6,4,Sat,30
6560,S002,94.32,4,Fri,29
6561,S002,79.5,4,Fri,39
6562,S001,80.62,7,Sat,50
6563,S004,56.34,9,Tue,65
6564,S002,84.1,3,Tue,54
6565,S003,85.85,9,Wed,52
6566,S004,75.08,3,Thu,34
6567,S001,91.05,4,Tue,31
6568,S001,67.56,8,Fri,65
6569,S002,101.82,5,Sun,68
6570,S004,40.38,8,Fri,38
6571,S003,73.14,7,Sun,31
6572,S001,72.07,6,Fri,38
6573,S002,87.11,3,Sun,53
6574,S001,67.83,5,Thu,65
6575,S001,98.12,3,Wed,66
6576,S001,81.38,6,Sat,46
6577,S003,93.06,6,Sat,30
6578,S003,97.2,6,Mon,48
6579,S003,81.64,6,Sat,57
6580,S003,60.55,4,Thu,30
6581,S003,75.58,2,Mon,63
6582,S003,61.4,3,Sat,64
6583,S004,53.07,3,Mon,28
6584,S002,91.06,7,Mon,58
6585,S003,70.61,5,Sun,56
6586,S003,61.43,2,Mon,28
6587,S004,61.28,4,Sun,48
6588,S004,55.5,5,Tue,34
6589,S001,88.12,2,Sun,32
6590,S004,70.93,5,Mon,29
6591,S001,63.56,3,Wed,34
6592,S003,80.31,5,Sat,25
6593,S003,81.49,4,Tue,55
6594,S001,74.27,4,Fri,33
6595,S004,111.79,2,Sat,42
6596,S001,58.59,10,Fri,56
6597,S001,86.21,11,Tue,22
6598,S004,82.41,6,Tue,24
